Var1,family,level,defined_year,median,count
17658,Loliginidae,4,2012,51.585000152948,32918
17659,Loliginidae,4,2013,51.6405,32918
17660,Loliginidae,4,2014,51.526000344299,32918
17661,Loliginidae,4,2015,51.626,32918
17662,Loliginidae,4,2016,51.61875,32918
17663,Loliginidae,4,2017,51.509000774778,32918
17664,Loliginidae,4,2018,52.82975,32918
17665,Loliginidae,4,2019,51.9895,32918
17666,Loliginidae,4,2020,52.0095,32918
17667,Lomentariaceae,1,1970,51.6220772232191,3636
17668,Lomentariaceae,1,1972,51.93759,3636
17669,Lomentariaceae,1,1974,60.30307,3636
17670,Lomentariaceae,1,1975,51.477665,3636
17671,Lomentariaceae,1,1976,55.4912093418857,3636
17672,Lomentariaceae,1,1977,50.1488,3636
17673,Lomentariaceae,1,1978,51.67073,3636
17674,Lomentariaceae,1,1979,51.18023,3636
17675,Lomentariaceae,1,1980,51.7038237292205,3636
17676,Lomentariaceae,1,1981,51.7021139288762,3636
17677,Lomentariaceae,1,1982,55.24366,3636
17678,Lomentariaceae,1,1983,52.77151,3636
17679,Lomentariaceae,1,1984,55.2105,3636
17680,Lomentariaceae,1,1985,54.834555,3636
17681,Lomentariaceae,1,1986,52.5924,3636
17682,Lomentariaceae,1,1987,55.62519,3636
17683,Lomentariaceae,1,1988,57.3339,3636
17684,Lomentariaceae,1,1989,56.62859,3636
17685,Lomentariaceae,1,1990,57.69988,3636
17686,Lomentariaceae,1,1991,57.6206,3636
17687,Lomentariaceae,1,1992,55.72003,3636
17688,Lomentariaceae,1,1993,53.70079,3636
17689,Lomentariaceae,1,1994,50.51359,3636
17690,Lomentariaceae,1,1995,53.474905,3636
17691,Lomentariaceae,1,1996,53.24024,3636
17692,Lomentariaceae,1,1997,58.83452,3636
17693,Lomentariaceae,1,1998,52.694088028885,3636
17694,Lomentariaceae,1,1999,53.1925554302239,3636
17695,Lomentariaceae,1,2000,51.6197785638511,3636
17696,Lomentariaceae,1,2001,51.6195191343449,3636
17697,Lomentariaceae,1,2002,54.13464,3636
17698,Lomentariaceae,1,2003,53.41669087106,3636
17699,Lomentariaceae,1,2004,51.5460033878465,3636
17700,Lomentariaceae,1,2005,51.835253,3636
17701,Lomentariaceae,1,2006,54.92126,3636
17702,Lomentariaceae,1,2007,49.72677,3636
17703,Lomentariaceae,1,2008,50.281745,3636
17704,Lomentariaceae,1,2009,49.72997,3636
17705,Lomentariaceae,1,2010,51.0997,3636
17706,Lomentariaceae,1,2011,48.56505,3636
17707,Lomentariaceae,1,2012,54.2160695720709,3636
17708,Lomentariaceae,1,2013,50.11055,3636
17709,Lomentariaceae,1,2014,49.005555,3636
17710,Lomentariaceae,1,2015,49.72997,3636
17711,Lomentariaceae,1,2016,50.315345,3636
17712,Lomentariaceae,1,2017,49.12186,3636
17713,Lomentariaceae,1,2018,50.560945,3636
17714,Lomentariaceae,1,2019,54.13155,3636
17715,Lophiidae,4,1970,49.36469198,28667
17716,Lophiidae,4,1971,56.45835,28667
17717,Lophiidae,4,1972,57.05,28667
17718,Lophiidae,4,1973,57.5667,28667
17719,Lophiidae,4,1974,56.5333,28667
17720,Lophiidae,4,1975,57.15835,28667
17721,Lophiidae,4,1976,57.1,28667
17722,Lophiidae,4,1977,57.8667,28667
17723,Lophiidae,4,1978,57.7333,28667
17724,Lophiidae,4,1979,57.7333,28667
17725,Lophiidae,4,1980,59.0333,28667
17726,Lophiidae,4,1981,57.2333,28667
17727,Lophiidae,4,1982,57.9,28667
17728,Lophiidae,4,1983,57.9833,28667
17729,Lophiidae,4,1984,58.3167,28667
17730,Lophiidae,4,1985,57.75835,28667
17731,Lophiidae,4,1986,58.2833,28667
17732,Lophiidae,4,1987,58.0667,28667
17733,Lophiidae,4,1988,58.0167,28667
17734,Lophiidae,4,1989,58.3823,28667
17735,Lophiidae,4,1990,57.95,28667
17736,Lophiidae,4,1991,58.25,28667
17737,Lophiidae,4,1992,57.7833,28667
17738,Lophiidae,4,1993,57.9667,28667
17739,Lophiidae,4,1994,57.7167,28667
17740,Lophiidae,4,1995,57.5,28667
17741,Lophiidae,4,1996,57.70835,28667
17742,Lophiidae,4,1997,56.7333,28667
17743,Lophiidae,4,1998,56.24165,28667
17744,Lophiidae,4,1999,56.7,28667
17745,Lophiidae,4,2000,56.7666,28667
17746,Lophiidae,4,2001,50.7172,28667
17747,Lophiidae,4,2002,51.716,28667
17748,Lophiidae,4,2003,54.596,28667
17749,Lophiidae,4,2004,51.79435,28667
17750,Lophiidae,4,2005,51.5903,28667
17751,Lophiidae,4,2006,51.7719,28667
17752,Lophiidae,4,2007,51.1506,28667
17753,Lophiidae,4,2008,50.4991,28667
17754,Lophiidae,4,2009,49.5035,28667
17755,Lophiidae,4,2010,50.0502,28667
17756,Lophiidae,4,2011,57.6737,28667
17757,Lophiidae,4,2012,42.72938396,28667
17758,Lophiidae,4,2013,50.29062,28667
17759,Lophiidae,4,2014,54.85127,28667
17760,Lophiidae,4,2015,52.1244,28667
17761,Lophiidae,4,2016,50.306275,28667
17762,Lophiidae,4,2017,54.926675,28667
17763,Lophiidae,4,2018,54.422108333333,28667
17764,Lophiidae,4,2019,50.25356,28667
17765,Lophogastridae,2,1992,52.7497535,261
17766,Lophogastridae,2,1993,36.38,261
17767,Lophogastridae,2,1995,37.615,261
17768,Lophogastridae,2,1996,36.64,261
17769,Lophogastridae,2,1997,38.27,261
17770,Lophogastridae,2,1998,36.84,261
17771,Lophogastridae,2,1999,38.965,261
17772,Lophogastridae,2,2000,37.235,261
17773,Lophogastridae,2,2001,39.2614,261
17774,Lophogastridae,2,2002,38.26,261
17775,Lophogastridae,2,2003,38.27,261
17776,Lophogastridae,2,2004,38.17,261
17777,Lophogastridae,2,2005,36.58,261
17778,Lophogastridae,2,2006,38.4,261
17779,Lophogastridae,2,2007,39.715,261
17780,Lophogastridae,2,2008,39.575,261
17781,Lophogastridae,2,2009,39.8262,261
17782,Lophogastridae,2,2010,51.41475,261
17783,Lophogastridae,2,2011,50.6745,261
17784,Lophogastridae,2,2012,50.6475,261
17785,Lophogastridae,2,2013,50.7595,261
17786,Lophogastridae,2,2014,51.085,261
17787,Lophogastridae,2,2015,51.472,261
17788,Lophogastridae,2,2017,50.6375,261
17789,Lophogastridae,2,2018,51.5155,261
17790,Lophogastridae,2,2019,50.86175,261
17791,Lophogastridae,2,2020,51.07,261
17792,Lotidae,4,1970,51.21694,48934
17793,Lotidae,4,1971,51.20556,48934
17794,Lotidae,4,1972,56.6333,48934
17795,Lotidae,4,1973,56.6333,48934
17796,Lotidae,4,1974,60.2333,48934
17797,Lotidae,4,1975,57.5167,48934
17798,Lotidae,4,1976,55.4667,48934
17799,Lotidae,4,1977,58.2333,48934
17800,Lotidae,4,1978,57.4667,48934
17801,Lotidae,4,1979,58.63335,48934
17802,Lotidae,4,1980,58.583333,48934
17803,Lotidae,4,1981,57.55,48934
17804,Lotidae,4,1982,57.90835,48934
17805,Lotidae,4,1983,58.5167,48934
17806,Lotidae,4,1984,57.9333,48934
17807,Lotidae,4,1985,58.25,48934
17808,Lotidae,4,1986,58.25,48934
17809,Lotidae,4,1987,57.65,48934
17810,Lotidae,4,1988,57.5667,48934
17811,Lotidae,4,1989,57.55,48934
17812,Lotidae,4,1990,57.3161,48934
17813,Lotidae,4,1991,57.7,48934
17814,Lotidae,4,1992,57.3119,48934
17815,Lotidae,4,1993,57.3119,48934
17816,Lotidae,4,1994,57.0667,48934
17817,Lotidae,4,1995,56.7833,48934
17818,Lotidae,4,1996,57.1833,48934
17819,Lotidae,4,1997,57.05,48934
17820,Lotidae,4,1998,56.7833,48934
17821,Lotidae,4,1999,56.4578,48934
17822,Lotidae,4,2000,55.5883,48934
17823,Lotidae,4,2001,56.6753,48934
17824,Lotidae,4,2002,55.68315,48934
17825,Lotidae,4,2003,55.3196,48934
17826,Lotidae,4,2004,55.2442,48934
17827,Lotidae,4,2005,55.2553,48934
17828,Lotidae,4,2006,55.3865,48934
17829,Lotidae,4,2007,55.46535,48934
17830,Lotidae,4,2008,55.3356,48934
17831,Lotidae,4,2009,55.3369,48934
17832,Lotidae,4,2010,55.2367,48934
17833,Lotidae,4,2011,57.13045,48934
17834,Lotidae,4,2012,51.69558,48934
17835,Lotidae,4,2013,51.69704,48934
17836,Lotidae,4,2014,51.451750473162,48934
17837,Lotidae,4,2015,51.307500425799,48934
17838,Lotidae,4,2016,51.47150034445,48934
17839,Lotidae,4,2017,54.60635,48934
17840,Lotidae,4,2018,55.59711,48934
17841,Lotidae,4,2019,54.3915,48934
17842,Lottiidae,2,1970,51.6457538735701,2339
17843,Lottiidae,2,1971,58.33238,2339
17844,Lottiidae,2,1972,58.32039,2339
17845,Lottiidae,2,1974,60.21575,2339
17846,Lottiidae,2,1975,51.487765,2339
17847,Lottiidae,2,1976,56.148905,2339
17848,Lottiidae,2,1977,50.4884,2339
17849,Lottiidae,2,1978,55.80216,2339
17850,Lottiidae,2,1979,55.84899,2339
17851,Lottiidae,2,1980,57.231005,2339
17852,Lottiidae,2,1981,60.13373,2339
17853,Lottiidae,2,1982,55.67096,2339
17854,Lottiidae,2,1983,54.41228,2339
17855,Lottiidae,2,1984,55.069,2339
17856,Lottiidae,2,1985,54.48683,2339
17857,Lottiidae,2,1986,54.47478,2339
17858,Lottiidae,2,1987,60.10948,2339
17859,Lottiidae,2,1988,57.35302,2339
17860,Lottiidae,2,1989,56.34989,2339
17861,Lottiidae,2,1990,57.77804,2339
17862,Lottiidae,2,1991,57.89973,2339
17863,Lottiidae,2,1992,55.92329,2339
17864,Lottiidae,2,1993,54.48879,2339
17865,Lottiidae,2,1994,54.210235,2339
17866,Lottiidae,2,1995,58.88545,2339
17867,Lottiidae,2,1996,58.95713,2339
17868,Lottiidae,2,1997,58.94431,2339
17869,Lottiidae,2,1998,55.357011,2339
17870,Lottiidae,2,1999,59.2542067977136,2339
17871,Lottiidae,2,2000,54.9737,2339
17872,Lottiidae,2,2001,54.39167,2339
17873,Lottiidae,2,2002,54.8418,2339
17874,Lottiidae,2,2003,60.32869,2339
17875,Lottiidae,2,2004,55.6096,2339
17876,Lottiidae,2,2005,48.3868,2339
17877,Lottiidae,2,2006,48.78728,2339
17878,Lottiidae,2,2007,54.9067,2339
17879,Lottiidae,2,2008,55.1319,2339
17880,Lottiidae,2,2009,52.8396591648874,2339
17881,Lottiidae,2,2010,54.1334,2339
17882,Lottiidae,2,2011,56.442417,2339
17883,Lottiidae,2,2012,52.89677,2339
17884,Lottiidae,2,2013,53.494015,2339
17885,Lottiidae,2,2014,54.49583,2339
17886,Lottiidae,2,2015,55.60681,2339
17887,Lottiidae,2,2016,55.934,2339
17888,Lottiidae,2,2017,55.068525,2339
17889,Lottiidae,2,2018,55.53478,2339
17890,Lottiidae,2,2019,55.038385,2339
17891,Lovenellidae,3,1970,33.933333333,1123
17892,Lovenellidae,3,1971,51.660416665,1123
17893,Lovenellidae,3,1972,34.3333333335,1123
17894,Lovenellidae,3,1973,34.1,1123
17895,Lovenellidae,3,1981,55.571218,1123
17896,Lovenellidae,3,1990,53.92372,1123
17897,Lovenellidae,3,1992,53.31927,1123
17898,Lovenellidae,3,1993,52.9214995,1123
17899,Lovenellidae,3,1994,34.416666667,1123
17900,Lovenellidae,3,1996,57.6846,1123
17901,Lovenellidae,3,1997,51.5074996948242,1123
17902,Lovenellidae,3,1998,51.67,1123
17903,Lovenellidae,3,1999,34.55,1123
17904,Lovenellidae,3,2002,51.5387916666667,1123
17905,Lovenellidae,3,2004,51.454725,1123
17906,Lovenellidae,3,2005,53.59086,1123
17907,Lovenellidae,3,2006,53.597545,1123
17908,Lovenellidae,3,2007,53.59695,1123
17909,Lovenellidae,3,2008,54.3892,1123
17910,Lovenellidae,3,2009,54.1741,1123
17911,Lovenellidae,3,2010,53.59565,1123
17912,Lovenellidae,3,2011,51.45,1123
17913,Lovenellidae,3,2012,53.7693548333335,1123
17914,Lovenellidae,3,2013,50.65301,1123
17915,Lovenellidae,3,2014,53.491465,1123
17916,Lovenellidae,3,2015,53.599945,1123
17917,Lovenellidae,3,2016,51.50402,1123
17918,Lovenellidae,3,2018,53.3102,1123
17919,Loveniidae,2,1970,51.16278,20046
17920,Loveniidae,2,1971,52.291235833381,20046
17921,Loveniidae,2,1972,53.351825,20046
17922,Loveniidae,2,1973,53.3425,20046
17923,Loveniidae,2,1974,53.31666,20046
17924,Loveniidae,2,1975,56.10465,20046
17925,Loveniidae,2,1976,56.1381,20046
17926,Loveniidae,2,1977,53.32166,20046
17927,Loveniidae,2,1978,54.2018,20046
17928,Loveniidae,2,1979,49.5654629,20046
17929,Loveniidae,2,1980,56.20525,20046
17930,Loveniidae,2,1981,54.25,20046
17931,Loveniidae,2,1982,56.4391,20046
17932,Loveniidae,2,1983,56.4399,20046
17933,Loveniidae,2,1984,56.4247,20046
17934,Loveniidae,2,1985,54.41333,20046
17935,Loveniidae,2,1986,55.75,20046
17936,Loveniidae,2,1987,55.9387,20046
17937,Loveniidae,2,1988,56.4424,20046
17938,Loveniidae,2,1989,56.4391,20046
17939,Loveniidae,2,1990,56.4424,20046
17940,Loveniidae,2,1991,56.6531,20046
17941,Loveniidae,2,1992,56.2819,20046
17942,Loveniidae,2,1993,56.5627,20046
17943,Loveniidae,2,1994,54.71701,20046
17944,Loveniidae,2,1995,55.47617,20046
17945,Loveniidae,2,1996,56.0929,20046
17946,Loveniidae,2,1997,54.7412,20046
17947,Loveniidae,2,1998,54.06557,20046
17948,Loveniidae,2,1999,53.99502,20046
17949,Loveniidae,2,2000,53.907447,20046
17950,Loveniidae,2,2001,55.99783,20046
17951,Loveniidae,2,2002,54.98365,20046
17952,Loveniidae,2,2003,54.75,20046
17953,Loveniidae,2,2004,54.56348,20046
17954,Loveniidae,2,2005,54.5,20046
17955,Loveniidae,2,2006,54.6671,20046
17956,Loveniidae,2,2007,54.3338,20046
17957,Loveniidae,2,2008,54.416,20046
17958,Loveniidae,2,2009,53.785665,20046
17959,Loveniidae,2,2010,53.404965,20046
17960,Loveniidae,2,2011,54.90414,20046
17961,Loveniidae,2,2012,55.0609,20046
17962,Loveniidae,2,2013,53.33533,20046
17963,Loveniidae,2,2014,53.302545,20046
17964,Loveniidae,2,2015,54.184,20046
17965,Loveniidae,2,2016,53.8994264,20046
17966,Loveniidae,2,2017,53.271095,20046
17967,Loveniidae,2,2018,56.590655,20046
17968,Loveniidae,2,2019,55.2378,20046
17969,Loveniidae,2,2020,53.3218,20046
17970,Lucicutiidae,2,1970,36.9866666666667,2748
17971,Lucicutiidae,2,1971,36.9483333333333,2748
17972,Lucicutiidae,2,1973,34.2,2748
17973,Lucicutiidae,2,1974,38.95,2748
17974,Lucicutiidae,2,1975,36.81,2748
17975,Lucicutiidae,2,1977,39.8872,2748
17976,Lucicutiidae,2,1979,38.5,2748
17977,Lucicutiidae,2,1980,38.5833333333333,2748
17978,Lucicutiidae,2,1981,36.7166666666667,2748
17979,Lucicutiidae,2,1982,41,2748
17980,Lucicutiidae,2,1983,39.2,2748
17981,Lucicutiidae,2,1984,37.4861,2748
17982,Lucicutiidae,2,1986,36.5,2748
17983,Lucicutiidae,2,1989,45.5905833333333,2748
17984,Lucicutiidae,2,1991,37.81445,2748
17985,Lucicutiidae,2,1992,38.6592,2748
17986,Lucicutiidae,2,1993,39.3422,2748
17987,Lucicutiidae,2,1995,44.875,2748
17988,Lucicutiidae,2,1996,61.404,2748
17989,Lucicutiidae,2,1997,45.625,2748
17990,Lucicutiidae,2,1998,39.4072,2748
17991,Lucicutiidae,2,1999,45.625,2748
17992,Lucicutiidae,2,2000,34.55,2748
17993,Lucicutiidae,2,2001,44.875,2748
17994,Lucicutiidae,2,2002,45.625,2748
17995,Lucicutiidae,2,2004,53.005,2748
17996,Lucicutiidae,2,2005,38.604,2748
17997,Lucicutiidae,2,2006,37.879,2748
17998,Lucicutiidae,2,2007,38.2234,2748
17999,Lucicutiidae,2,2009,39.6268,2748
18000,Luciferidae,3,1970,33.933333333,576
18001,Luciferidae,3,1971,34.1,576
18002,Luciferidae,3,1973,34.15,576
18003,Luciferidae,3,1975,36.5,576
18004,Luciferidae,3,1977,38.95,576
18005,Luciferidae,3,1978,39.1667,576
18006,Luciferidae,3,1979,38.7383,576
18007,Luciferidae,3,1980,38.05,576
18008,Luciferidae,3,1982,38.1027,576
18009,Luciferidae,3,1983,37.6667,576
18010,Luciferidae,3,1984,38.1234,576
18011,Luciferidae,3,1985,38.80335,576
18012,Luciferidae,3,1986,38.2042,576
18013,Luciferidae,3,1987,38.17095,576
18014,Luciferidae,3,1988,38.6879,576
18015,Luciferidae,3,1989,38.5668,576
18016,Luciferidae,3,1990,38.9108,576
18017,Luciferidae,3,1991,38.43495,576
18018,Luciferidae,3,1992,37.92175,576
18019,Luciferidae,3,1993,38.2826,576
18020,Luciferidae,3,1994,37.8845,576
18021,Luciferidae,3,1995,38.1862,576
18022,Luciferidae,3,1996,37.9285,576
18023,Luciferidae,3,1997,38.5127,576
18024,Luciferidae,3,1998,38.1072,576
18025,Luciferidae,3,1999,38.1104,576
18026,Luciferidae,3,2000,37.78705,576
18027,Luciferidae,3,2001,38.3053,576
18028,Luciferidae,3,2002,38.52415,576
